example_id,customer_message,gold_intent,predicted_intent,intent_confidence,intent_correct,best_retrieval_similarity,reply,generation_mode,lexical_overlap,unsafe_claim,asks_for_next_step,escalation_decision,escalation_score,escalation_reasons,historical_case_count
128,"@AmazonHelp Is the restriction on my app store or the app is not available in my country. If it's my app store, how can I change that?",Technical / App Issues,Technical / App Issues,0.9891640912610065,True,0.6839528791820851,"I'm sorry you're experiencing a technical issue. Please try refreshing the page or restarting the app and try again. If the problem continues, please contact Amazon support with the details of the issue.",Grounded fallback,0.03571428571428571,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
129,Where is the result for #Amazonrechargequiz??  @AmazonHelp #amazonIn,Payment & Billing,Payment & Billing,0.6464774050102466,True,0.6245727666345715,"I'm sorry you're experiencing a payment or billing issue. Please check the payment method and the latest transaction details. If the issue remains unresolved, please contact Amazon support so the charge can be reviewed.",Grounded fallback,0.1,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
130,@AmazonHelp fuck! Can you guys have the decency to call? Give me my money back you shits. #Panic #ecommerce #Theft,Returns & Refunds,General / Other,0.45454588646768346,False,0.42029655499365287,I'm happy to help. Please provide a few more details about the issue you're experiencing so we can determine the best way to assist you.,Grounded fallback,0.08333333333333333,False,True,AUTO-HANDLE,2,Intent classification confidence is low. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
131,@AmazonHelp Done. Last three days that's what I've been doing. Either talking to your customer service team or mailing them.,Customer Service / Complaint,Customer Service / Complaint,0.9380341404695749,True,0.4250466074658884,I'm sorry that your issue has not been resolved. I understand how frustrating that can be. Please provide the relevant order or case details so the issue can be reviewed further.,Grounded fallback,0.038461538461538464,False,True,AUTO-HANDLE,2,The predicted intent is a customer-service complaint. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
132,@AmazonHelp Policies said will be returned untill 6..What's going on?,Returns & Refunds,Returns & Refunds,0.9981446291673662,True,0.3703632512493509,"I'm sorry you're having trouble with your return or refund. Please check the latest status of your return/refund. If the refund is still missing, please contact Amazon support so we can look into the issue.",Grounded fallback,0.25806451612903225,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
133,@AmazonHelp @115821 Already the 🇺🇸Amazon customer service rep realized your outsourced call center ppl LIED to me-ppl should not depend on Amazon for gift cards https://t.co/BsLStw8krt,Payment & Billing,Payment & Billing,0.4495243516676151,True,0.34928116185532737,"I'm sorry you're experiencing a payment or billing issue. Please check the payment method and the latest transaction details. If the issue remains unresolved, please contact Amazon support so the charge can be reviewed.",Grounded fallback,0.2,False,True,AUTO-HANDLE,2,Intent classification confidence is low. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
134,@AmazonHelp Already contacted Amazon and spoke to....maybe 5 different people via live chat.  I'm pretty fuming angry at this stage,Customer Service / Complaint,Customer Service / Complaint,0.5094094549776869,True,0.3817031899062697,I'm sorry that your issue has not been resolved. I understand how frustrating that can be. Please provide the relevant order or case details so the issue can be reviewed further.,Grounded fallback,0.15384615384615385,False,True,ESCALATE,4,Customer language indicates strong frustration or dissatisfaction. | The predicted intent is a customer-service complaint.,5
135,@AmazonHelp I got this massage when i dropped article at drop off location so intiate refund https://t.co/ThpPNtYsFu,Returns & Refunds,Returns & Refunds,0.9665419003218706,True,0.3604624274608733,"I'm sorry you're having trouble with your return or refund. Please check the latest status of your return/refund. If the refund is still missing, please contact Amazon support so we can look into the issue.",Grounded fallback,0.12903225806451613,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
136,@AmazonHelp USPS apparently,Delivery & Order Tracking,Technical / App Issues,0.9402133741012217,False,0.8163208991178561,"I'm sorry you're experiencing a technical issue. Please try refreshing the page or restarting the app and try again. If the problem continues, please contact Amazon support with the details of the issue.",Grounded fallback,0.03571428571428571,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
137,"@AmazonHelp Ordered an Xbox, dvy due today, wife waited in - at 1915 I called CstSrv and got told it ain't coming til next week. And it'll take a week to get my money back. #Nice",Delivery & Order Tracking,Delivery & Order Tracking,0.8558334571856506,True,0.3887997201171621,"I'm sorry about the delivery delay. Please check the latest tracking update for your order. If the package still hasn't arrived by the updated delivery date, please contact Amazon support so the available options can be reviewed.",Grounded fallback,0.15151515151515152,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
138,@AmazonHelp Two of the items have been damaged by the rain unfortunately. Who do I need to contact about this?,Delivery & Order Tracking,Product & Seller Issues,0.9985934746673186,False,0.4823928054321336,I'm sorry you're having an issue with the product or seller. Please share the relevant order or product details so the issue can be reviewed and the appropriate options provided.,Grounded fallback,0.07692307692307693,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
139,@115850 @AmazonHelp  My account was put on hold for some reason. Not able to login. Not getting any response from investigate@amazon. Please help me get my account back.,Account & Access,Account & Access,0.9999515343313593,True,0.47564313066354663,"I'm sorry you're having trouble accessing your account. Please check that you're using the correct account details and follow the available account verification or recovery steps. If you're still unable to access the account, Amazon support can assist further.",Grounded fallback,0.2647058823529412,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
140,"@AmazonHelp Thanks I now have access, however I keep getting the message ""We encountered an error while submitting your request, please try again"" 🙁",Technical / App Issues,Technical / App Issues,0.7659339299872642,True,0.7879787512442903,"I'm sorry you're experiencing a technical issue. Please try refreshing the page or restarting the app and try again. If the problem continues, please contact Amazon support with the details of the issue.",Grounded fallback,0.10714285714285714,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
141,@AmazonHelp Ty ily i got it https://t.co/7p36VzAWD6,General / Other,General / Other,0.7749273464130741,True,0.7792465629958312,I'm happy to help. Please provide a few more details about the issue you're experiencing so we can determine the best way to assist you.,Grounded fallback,0.16666666666666666,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
142,"@AmazonHelp Ya, you can do it. It is one of the golden statement the all companies tell but no-one take actions.",Customer Service / Complaint,General / Other,0.8520723934788975,False,0.5134864968077836,I'm happy to help. Please provide a few more details about the issue you're experiencing so we can determine the best way to assist you.,Grounded fallback,0.08333333333333333,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
143,"@AmazonHelp 
Amazonさん大変失礼でありますが、先払いだった支払いをギフト券にしたら、発送の優先順位が最後になってもしかするとキャンセルとカスタマーの人が言っていたのですが、それは本当でしょうか？",Delivery & Order Tracking,General / Other,0.9998842363363507,False,1.0,I'm happy to help. Please provide a few more details about the issue you're experiencing so we can determine the best way to assist you.,Grounded fallback,0.0,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
144,"@AmazonHelp Did you sleep or did not respond, you will refund my tweets or not",Returns & Refunds,Returns & Refunds,0.9702789209296373,True,0.5004932042391314,"I'm sorry you're having trouble with your return or refund. Please check the latest status of your return/refund. If the refund is still missing, please contact Amazon support so we can look into the issue.",Grounded fallback,0.0967741935483871,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
145,@AmazonHelp No so theres 3 items. They shipped in a pair and single shipment. I got charged once for the total then again for the pair,Payment & Billing,Payment & Billing,0.9801528782826675,True,0.44813640441773495,"I'm sorry you're experiencing a payment or billing issue. Please check the payment method and the latest transaction details. If the issue remains unresolved, please contact Amazon support so the charge can be reviewed.",Grounded fallback,0.13333333333333333,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
146,@AmazonHelp I have still not had my refund.Can u sort it out ASAP &amp; recompense for inconvenience as promised by customer service. Its been  2 months now,Returns & Refunds,Returns & Refunds,0.8489116047221402,True,0.41691671287767806,"I'm sorry you're having trouble with your return or refund. Please check the latest status of your return/refund. If the refund is still missing, please contact Amazon support so we can look into the issue.",Grounded fallback,0.12903225806451613,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
147,"@AmazonHelp Hi team, i have received the missing Product today evening 
Thanks for the quick response",Delivery & Order Tracking,Delivery & Order Tracking,0.4108718512302814,True,0.46816781362932214,"I'm sorry about the delivery delay. Please check the latest tracking update for your order. If the package still hasn't arrived by the updated delivery date, please contact Amazon support so the available options can be reviewed.",Grounded fallback,0.030303030303030304,False,True,AUTO-HANDLE,2,Intent classification confidence is low. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
148,@AmazonHelp is it duplicate or counterfeit from Sparx #diwalioffer makes India fool @118702 @4030 https://t.co/4n11hbCGHo,Product & Seller Issues,Product & Seller Issues,0.20692517547287312,True,0.49026523995967364,I'm sorry you're having an issue with the product or seller. Please share the relevant order or product details so the issue can be reviewed and the appropriate options provided.,Grounded fallback,0.07692307692307693,False,True,AUTO-HANDLE,2,Intent classification confidence is low. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
149,@AmazonHelp This does not assist me as the authorisation hold should still be for the correct amount which will be charged. For the 3rd time pls arrange,Payment & Billing,Payment & Billing,0.9406874457584181,True,0.48598608815582284,"I'm sorry you're experiencing a payment or billing issue. Please check the payment method and the latest transaction details. If the issue remains unresolved, please contact Amazon support so the charge can be reviewed.",Grounded fallback,0.06666666666666667,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
150,"@AmazonHelp Dont show especificly why are being cancelled. ""credit card problem"" and dont say why...",Payment & Billing,Payment & Billing,0.9997276268078311,True,0.6663817890010528,"I'm sorry you're experiencing a payment or billing issue. Please check the payment method and the latest transaction details. If the issue remains unresolved, please contact Amazon support so the charge can be reviewed.",Grounded fallback,0.06666666666666667,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
151,@AmazonHelp How many times do you want customers provide same info? Are you selling info or goods/ materials???? Too much harassment #BadCustomerService,Customer Service / Complaint,General / Other,0.546028241316968,False,0.42918088626633205,I'm happy to help. Please provide a few more details about the issue you're experiencing so we can determine the best way to assist you.,Grounded fallback,0.20833333333333334,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
152,@AmazonHelp si c’est pour finalement recevoir ma commande comme si j’avais pris la livraison normale ? (2/2),Delivery & Order Tracking,General / Other,0.8261988733266813,False,0.3567598947556419,I'm happy to help. Please provide a few more details about the issue you're experiencing so we can determine the best way to assist you.,Grounded fallback,0.0,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
153,"@AmazonHelp Nope. Never. He's had the card for years, not moved, and only worked together briefly. Also the billing address is totally incorrect",Payment & Billing,Payment & Billing,0.9992516513987653,True,0.46803466958494916,"I'm sorry you're experiencing a payment or billing issue. Please check the payment method and the latest transaction details. If the issue remains unresolved, please contact Amazon support so the charge can be reviewed.",Grounded fallback,0.03333333333333333,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
154,"@AmazonHelp P.S. I feel I should point out it wasn't client-side related, as the pages/messages I received were server-side.",Technical / App Issues,Delivery & Order Tracking,0.46152258953966013,False,0.5081625485573966,"I'm sorry about the delivery delay. Please check the latest tracking update for your order. If the package still hasn't arrived by the updated delivery date, please contact Amazon support so the available options can be reviewed.",Grounded fallback,0.15151515151515152,False,True,AUTO-HANDLE,2,Intent classification confidence is low. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
155,@AmazonHelp The courier office is just 150 meters away from my place. The courier rep did not contact me even once until today. Where's my order?,Delivery & Order Tracking,Delivery & Order Tracking,0.9151611313121318,True,0.341594166909039,"I'm sorry about the delivery delay. Please check the latest tracking update for your order. If the package still hasn't arrived by the updated delivery date, please contact Amazon support so the available options can be reviewed.",Grounded fallback,0.06060606060606061,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
156,@AmazonHelp I bought 1 plus 5 four months back 1500 cash back offer from SBI card. That was suppose to credit in my account 30 September. Still I am waiting for that amount. While trying to connect with customer care there is no response. Kindly help,Payment & Billing,Account & Access,0.3234004871501839,False,0.28695699985945256,"I'm sorry you're having trouble accessing your account. Please check that you're using the correct account details and follow the available account verification or recovery steps. If you're still unable to access the account, Amazon support can assist further.",Grounded fallback,0.20588235294117646,False,True,AUTO-HANDLE,2,Intent classification confidence is low. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
157,As someone who works in a Customer Service I can say the people at @AmazonHelp are useless!!! This is my 3rd consecutive day contacting them about the same issue I thought was resolved already... come on https://t.co/6Nj77yjqLk,Customer Service / Complaint,Customer Service / Complaint,0.8424267736833811,True,0.3854488361997712,I'm sorry that your issue has not been resolved. I understand how frustrating that can be. Please provide the relevant order or case details so the issue can be reviewed further.,Grounded fallback,0.11538461538461539,False,True,ESCALATE,4,Customer language indicates strong frustration or dissatisfaction. | The predicted intent is a customer-service complaint.,5
158,@AmazonHelp this was (not is) my sisters' BhaiDooj gift which now became worthless for us. Very disappointed @115850,Delivery & Order Tracking,Technical / App Issues,0.8019378113036227,False,0.32272835142401696,"I'm sorry you're experiencing a technical issue. Please try refreshing the page or restarting the app and try again. If the problem continues, please contact Amazon support with the details of the issue.",Grounded fallback,0.14285714285714285,False,True,AUTO-HANDLE,2,Customer language indicates strong frustration or dissatisfaction. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
159,"@AmazonHelp Bought a samsung led tv from amazon. Delivery of item on time.. Bt for  ""installation and demo"" they r throwing me, one number to another.",Product & Seller Issues,Delivery & Order Tracking,0.6040066616542006,False,0.29103996424270273,"I'm sorry about the delivery delay. Please check the latest tracking update for your order. If the package still hasn't arrived by the updated delivery date, please contact Amazon support so the available options can be reviewed.",Grounded fallback,0.21212121212121213,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
160,@AmazonHelp  I need help with problems regarding my amazon prime account thanks,Account & Access,Account & Access,0.9933747072479416,True,0.47388452817006155,"I'm sorry you're having trouble accessing your account. Please check that you're using the correct account details and follow the available account verification or recovery steps. If you're still unable to access the account, Amazon support can assist further.",Grounded fallback,0.11764705882352941,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
161,@AmazonHelp It is the web browser version I’m on,Technical / App Issues,General / Other,0.681408333182024,False,0.926423888370068,I'm happy to help. Please provide a few more details about the issue you're experiencing so we can determine the best way to assist you.,Grounded fallback,0.125,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
162,@AmazonHelp Does the same information apply to UK residents?,General / Other,Technical / App Issues,0.6840702622363174,False,0.4898476907654683,"I'm sorry you're experiencing a technical issue. Please try refreshing the page or restarting the app and try again. If the problem continues, please contact Amazon support with the details of the issue.",Grounded fallback,0.07142857142857142,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
163,@AmazonHelp Spent about 30 mins on the phone with customer service,Customer Service / Complaint,Customer Service / Complaint,0.9256696943128783,True,0.6805849086368327,I'm sorry that your issue has not been resolved. I understand how frustrating that can be. Please provide the relevant order or case details so the issue can be reviewed further.,Grounded fallback,0.15384615384615385,False,True,AUTO-HANDLE,2,The predicted intent is a customer-service complaint. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
164,@AmazonHelp https://t.co/58dFDStk8Z LLC,General / Other,General / Other,0.9588957175085313,True,1.0,I'm happy to help. Please provide a few more details about the issue you're experiencing so we can determine the best way to assist you.,Grounded fallback,0.25,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
165,@AmazonHelp The account is not my amazon account but my flatmates. However its me that needs the subtitles not them and I shouldn't have to ask...,Account & Access,Account & Access,0.999929193574307,True,0.4987997089474784,"I'm sorry you're having trouble accessing your account. Please check that you're using the correct account details and follow the available account verification or recovery steps. If you're still unable to access the account, Amazon support can assist further.",Grounded fallback,0.14705882352941177,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
166,@AmazonHelp Sure. Any help would be welcome. Although I had to create a new account using a different email. I can't even begin to imagine where to go on the Amazon site to sort this out. Its pretty confusing.,Account & Access,Account & Access,0.9086240390480476,True,0.35308855574190706,"I'm sorry you're having trouble accessing your account. Please check that you're using the correct account details and follow the available account verification or recovery steps. If you're still unable to access the account, Amazon support can assist further.",Grounded fallback,0.058823529411764705,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
167,@AmazonHelp Thanks for the reply. You must be aware that no one should sell the product at higher rate than MRP.,Product & Seller Issues,Product & Seller Issues,0.9306489439359993,True,0.6325471150113742,I'm sorry you're having an issue with the product or seller. Please share the relevant order or product details so the issue can be reviewed and the appropriate options provided.,Grounded fallback,0.07692307692307693,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
168,@AmazonHelp I'm trying to set up an Amazon Individual Seller account and it is only choosing Professional. Any idea as to why?,Account & Access,Account & Access,0.9548242220461669,True,0.5818555611575749,"I'm sorry you're having trouble accessing your account. Please check that you're using the correct account details and follow the available account verification or recovery steps. If you're still unable to access the account, Amazon support can assist further.",Grounded fallback,0.08823529411764706,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
169,@AmazonHelp my 4yo bought a bunch of shit on our #kindle that I did not authorize. How do I get that money bqck??,Payment & Billing,General / Other,0.19222373474354332,False,0.31843214061593217,I'm happy to help. Please provide a few more details about the issue you're experiencing so we can determine the best way to assist you.,Grounded fallback,0.4166666666666667,False,True,AUTO-HANDLE,2,Intent classification confidence is low. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
170,@AmazonHelp Amazon Pay is pain of my ass now..dey r nt retrng my money in my bank account..every time some new person replies with same old answr..,Payment & Billing,Account & Access,0.7173774551525325,False,0.31784424301236536,"I'm sorry you're having trouble accessing your account. Please check that you're using the correct account details and follow the available account verification or recovery steps. If you're still unable to access the account, Amazon support can assist further.",Grounded fallback,0.23529411764705882,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
171,"@AmazonHelp Hey I canceled my Amazon Prime subscription, will I get refunded?",Returns & Refunds,Returns & Refunds,0.8887243950988866,True,0.4962849116263861,"I'm sorry you're having trouble with your return or refund. Please check the latest status of your return/refund. If the refund is still missing, please contact Amazon support so we can look into the issue.",Grounded fallback,0.0967741935483871,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
172,@AmazonHelp I don't want to waste my energy bt yes will nvr recommend amazon nr will use in future...I hv been gifted gift card from my company so using,General / Other,Payment & Billing,0.9212946133350977,False,0.29162937449881843,"I'm sorry you're experiencing a payment or billing issue. Please check the payment method and the latest transaction details. If the issue remains unresolved, please contact Amazon support so the charge can be reviewed.",Grounded fallback,0.1,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
173,@115830 @AmazonHelp WWE 2K18 releases on Friday and my order still hasnt been dispatched.if i put it on 1 day delivery will i get it 2moro,Delivery & Order Tracking,Delivery & Order Tracking,0.9971013790109539,True,0.4491102573742316,"I'm sorry about the delivery delay. Please check the latest tracking update for your order. If the package still hasn't arrived by the updated delivery date, please contact Amazon support so the available options can be reviewed.",Grounded fallback,0.15151515151515152,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
174,@AmazonHelp It’s asking me to create account - again - I want to speak to someone first - can u just provide number pls -  DM me if that’s easier - TU,Account & Access,Account & Access,0.8451136991622508,True,0.3953819323376738,"I'm sorry you're having trouble accessing your account. Please check that you're using the correct account details and follow the available account verification or recovery steps. If you're still unable to access the account, Amazon support can assist further.",Grounded fallback,0.11764705882352941,False,True,ESCALATE,4,Customer explicitly requests human assistance or escalation.,5
175,@AmazonHelp c'est bon ca fonctionne. merci de votre support,Customer Service / Complaint,Customer Service / Complaint,0.8858642538632624,True,0.41783169591296665,I'm sorry that your issue has not been resolved. I understand how frustrating that can be. Please provide the relevant order or case details so the issue can be reviewed further.,Grounded fallback,0.0,False,True,AUTO-HANDLE,2,The predicted intent is a customer-service complaint. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
176,@AmazonHelp Espérons qu’il soit dans un bon jour et qu’il ne passe pas un #blackfriday ( vanne Nul mais assumé lol ) 😂,General / Other,General / Other,0.4504952111927025,True,0.40308495368236824,I'm happy to help. Please provide a few more details about the issue you're experiencing so we can determine the best way to assist you.,Grounded fallback,0.0,False,True,AUTO-HANDLE,2,Intent classification confidence is low. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
177,@AmazonHelp Already reverted on that mail Twice today one at approx 12:00 IST and one at approx 17:00 IST and still no response,Customer Service / Complaint,Technical / App Issues,0.23796121085189473,False,0.3990982090573996,"I'm sorry you're experiencing a technical issue. Please try refreshing the page or restarting the app and try again. If the problem continues, please contact Amazon support with the details of the issue.",Grounded fallback,0.10714285714285714,False,True,AUTO-HANDLE,2,Intent classification confidence is low. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
178,"@AmazonHelp Könnt ihr mir vielleicht eine Mailadresse geben? Sonst muss ich immer einen return anwählen, den ich ja eigentlich nicht machen kann?!",Returns & Refunds,Returns & Refunds,0.2812576986657057,True,0.4855605378042981,"I'm sorry you're having trouble with your return or refund. Please check the latest status of your return/refund. If the refund is still missing, please contact Amazon support so we can look into the issue.",Grounded fallback,0.0,False,True,AUTO-HANDLE,2,Intent classification confidence is low. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
179,@AmazonHelp I have been reaching out to your support team since yesterday but none of them even bothered to open a ticket,Customer Service / Complaint,Customer Service / Complaint,0.9426129671839716,True,0.4549572008367123,I'm sorry that your issue has not been resolved. I understand how frustrating that can be. Please provide the relevant order or case details so the issue can be reviewed further.,Grounded fallback,0.15384615384615385,False,True,AUTO-HANDLE,2,The predicted intent is a customer-service complaint. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
180,@AmazonHelp I talked to someone on the phone whos having a fraud specialist looking into thank you 🙏🏽 but right now im cut off for cyber monday,Customer Service / Complaint,General / Other,0.5044811151822352,False,0.39416442997122597,I'm happy to help. Please provide a few more details about the issue you're experiencing so we can determine the best way to assist you.,Grounded fallback,0.125,False,True,ESCALATE,4,The message indicates a potentially sensitive billing or account-security issue requiring human review.,5
181,@AmazonHelp Your deliver executive has cancelled the order for my request to deliver on monday. One CS agent did false promise over re-initiating it,Delivery & Order Tracking,Delivery & Order Tracking,0.8906708676316181,True,0.3697215923562016,"I'm sorry about the delivery delay. Please check the latest tracking update for your order. If the package still hasn't arrived by the updated delivery date, please contact Amazon support so the available options can be reviewed.",Grounded fallback,0.09090909090909091,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
182,@AmazonHelp Yes I did receive mails. You had asked 24-48 hrs which already password. None of you mail said about solution of my issue except buying time,Account & Access,Account & Access,0.5490266321854808,True,0.45234871957315353,"I'm sorry you're having trouble accessing your account. Please check that you're using the correct account details and follow the available account verification or recovery steps. If you're still unable to access the account, Amazon support can assist further.",Grounded fallback,0.17647058823529413,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
183,@AmazonHelp Website not working,Technical / App Issues,Technical / App Issues,0.9999630024091932,True,0.8725287548604033,"I'm sorry you're experiencing a technical issue. Please try refreshing the page or restarting the app and try again. If the problem continues, please contact Amazon support with the details of the issue.",Grounded fallback,0.14285714285714285,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
184,@AmazonHelp There wasn’t a feedback form after the in app conversation,Technical / App Issues,Technical / App Issues,0.9816692225904801,True,0.6200205758205299,"I'm sorry you're experiencing a technical issue. Please try refreshing the page or restarting the app and try again. If the problem continues, please contact Amazon support with the details of the issue.",Grounded fallback,0.10714285714285714,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
185,"@AmazonHelp @115850 @115851
Pathetic condition of Customer Support Team of Amazon. Never recommend or use again. https://t.co/p5DXHKOFWK",Customer Service / Complaint,Customer Service / Complaint,0.9318874814905919,True,0.35633989141884803,I'm sorry that your issue has not been resolved. I understand how frustrating that can be. Please provide the relevant order or case details so the issue can be reviewed further.,Grounded fallback,0.2692307692307692,False,True,AUTO-HANDLE,2,The predicted intent is a customer-service complaint. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
186,"@AmazonHelp I use get items next day, now it taking alot longer. Yeah it originally said saturday, now it says monday. Shame have till wait 11 months to cancel prime.",Delivery & Order Tracking,Product & Seller Issues,0.4756075106317029,False,0.3331192735207388,I'm sorry you're having an issue with the product or seller. Please share the relevant order or product details so the issue can be reviewed and the appropriate options provided.,Grounded fallback,0.11538461538461539,False,True,AUTO-HANDLE,2,Intent classification confidence is low. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
187,"@AmazonHelp TBH, I had given up on Amazon, and was content to leave my account frozen, so I didn't bother replying. It never occurred to me that I would be charged for prime on a frozen account.",Payment & Billing,Payment & Billing,0.39547353834792964,True,0.4450431008403153,"I'm sorry you're experiencing a payment or billing issue. Please check the payment method and the latest transaction details. If the issue remains unresolved, please contact Amazon support so the charge can be reviewed.",Grounded fallback,0.16666666666666666,False,True,AUTO-HANDLE,2,Intent classification confidence is low. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
188,@AmazonHelp Can I know the exact reaaon behind the cancellation of the same product and mentioning the same reason?,Product & Seller Issues,Product & Seller Issues,0.8678328170085705,True,0.4653269169844838,I'm sorry you're having an issue with the product or seller. Please share the relevant order or product details so the issue can be reviewed and the appropriate options provided.,Grounded fallback,0.15384615384615385,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
189,@AmazonHelp The issue is about the product which is in my cart and I'm unable to use my Amazon pay balance on that,Payment & Billing,Payment & Billing,0.7605722667803686,True,0.568600194870814,"I'm sorry you're experiencing a payment or billing issue. Please check the payment method and the latest transaction details. If the issue remains unresolved, please contact Amazon support so the charge can be reviewed.",Grounded fallback,0.16666666666666666,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
190,@AmazonHelp I can’t log in to the account as it’s my stepdads account &amp; he is currently abroad 🙃 Awaiting the order number from him if that’s any help?,Account & Access,Account & Access,0.9952958400276234,True,0.5799242384681668,"I'm sorry you're having trouble accessing your account. Please check that you're using the correct account details and follow the available account verification or recovery steps. If you're still unable to access the account, Amazon support can assist further.",Grounded fallback,0.23529411764705882,False,True,AUTO-HANDLE,0,The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
191,@AmazonHelp No issue is there is no option of return this product. My main concern is if this is Amazon fulfilled then how can Amazon have such vulnerable quality checks ???,Returns & Refunds,Returns & Refunds,0.4778210541356099,True,0.4083971857383363,"I'm sorry you're having trouble with your return or refund. Please check the latest status of your return/refund. If the refund is still missing, please contact Amazon support so we can look into the issue.",Grounded fallback,0.1935483870967742,False,True,AUTO-HANDLE,2,Intent classification confidence is low. | The issue appears suitable for an automated response based on intent confidence and historical support evidence.,5
